Time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,ActivityLabel
168506,-9.34,0.93,1.16,0.03,0.02,-0.00,standing
168526,-9.38,0.97,1.03,0.00,0.02,0.01,standing
168546,-9.36,0.92,0.99,-0.01,0.00,0.01,standing
168566,-9.38,0.80,0.99,-0.03,0.01,0.00,standing
168586,-9.41,0.73,1.03,-0.05,0.00,0.00,standing
168606,-9.35,0.61,1.13,-0.03,-0.01,0.00,standing
168626,-9.29,0.78,1.22,-0.01,-0.02,-0.01,standing
168646,-9.34,0.82,1.02,-0.01,-0.03,-0.00,standing
168666,-9.36,0.87,1.06,-0.01,-0.03,-0.01,standing
168690,-9.32,0.89,1.12,-0.01,-0.02,-0.02,standing
168711,-9.34,0.83,1.04,0.02,-0.01,-0.03,standing
168731,-9.34,0.80,1.03,-0.01,-0.02,-0.02,standing
168751,-9.40,0.88,1.17,-0.01,-0.04,-0.01,standing
168771,-9.30,0.85,1.28,0.01,-0.04,-0.02,standing
168791,-9.30,0.87,1.21,0.00,-0.02,-0.01,standing
168811,-9.33,0.89,1.13,-0.00,-0.03,-0.00,standing
168831,-9.25,0.82,1.13,0.01,-0.03,-0.01,standing
168851,-9.28,0.89,1.10,0.00,-0.01,-0.00,standing
168871,-9.25,0.85,1.15,-0.01,-0.00,0.00,standing
168891,-9.37,0.83,1.18,-0.03,-0.00,0.01,standing
168911,-9.30,0.80,1.13,-0.03,-0.00,0.01,standing
168931,-9.28,0.75,1.30,-0.01,0.00,0.01,standing
168951,-9.31,0.87,1.07,-0.00,0.01,0.01,standing
168971,-9.36,0.85,1.09,-0.02,0.01,0.01,standing
168991,-9.36,0.92,1.14,-0.02,0.01,0.00,standing
169011,-9.31,0.77,1.15,-0.03,0.01,0.01,standing
169031,-9.35,0.84,1.17,-0.00,-0.00,0.00,standing
169051,-9.29,0.77,1.12,-0.01,0.00,0.01,standing
169071,-9.21,0.84,1.08,-0.01,-0.00,0.00,standing
169091,-9.31,0.91,0.96,-0.04,-0.01,-0.00,standing
169111,-9.26,0.79,1.17,-0.04,-0.02,-0.00,standing
169131,-9.39,0.81,1.19,-0.04,-0.00,0.00,standing
169151,-9.41,0.86,1.18,-0.03,-0.01,-0.00,standing
169171,-9.39,0.94,1.04,-0.06,-0.03,0.00,standing
169191,-9.38,0.87,1.18,-0.04,-0.04,-0.00,standing
169211,-9.29,0.76,1.12,-0.05,-0.03,0.00,standing
169231,-9.24,0.72,1.22,-0.05,-0.03,0.01,standing
169251,-9.17,0.70,1.23,-0.06,-0.00,0.01,standing
169271,-9.28,0.75,1.23,-0.05,0.00,0.02,standing
169291,-9.37,0.82,1.18,-0.04,0.01,0.01,standing
169311,-9.33,0.83,1.05,-0.04,-0.01,0.02,standing
169331,-9.37,0.80,1.19,-0.03,-0.02,0.01,standing
169351,-9.12,0.83,1.23,-0.04,-0.01,0.00,standing
169371,-9.20,0.90,1.18,-0.04,0.01,-0.01,standing
169391,-9.33,0.85,1.19,-0.06,0.03,0.00,standing
169411,-9.59,0.90,1.14,-0.07,0.02,0.01,standing
169431,-9.61,0.84,1.23,-0.05,-0.01,0.01,standing
169451,-9.48,0.85,1.19,-0.05,-0.02,0.02,standing
169471,-9.42,0.89,1.23,-0.06,-0.02,0.04,standing
169491,-9.29,0.86,1.14,-0.07,-0.02,0.04,standing
169511,-9.19,0.75,1.24,-0.07,-0.02,0.03,standing
169531,-9.25,0.66,1.22,-0.05,-0.01,0.03,standing
169551,-9.23,0.68,1.14,-0.05,-0.01,0.02,standing
169571,-9.23,0.76,1.17,-0.02,-0.01,-0.00,standing
169591,-9.26,0.84,1.07,-0.01,-0.01,-0.00,standing
169611,-9.40,0.87,1.20,-0.01,-0.02,-0.01,standing
169631,-9.36,0.79,1.18,-0.02,-0.02,-0.01,standing
169651,-9.38,0.82,1.25,-0.03,-0.01,-0.00,standing
169671,-9.23,0.82,1.20,-0.03,-0.02,-0.00,standing
169691,-9.21,0.83,1.13,-0.03,-0.02,-0.01,standing
169711,-9.15,0.82,1.16,0.00,-0.01,-0.03,standing
169731,-9.09,0.79,1.13,0.00,0.01,-0.03,standing
169751,-9.22,0.85,1.12,-0.01,0.04,-0.02,standing
169771,-9.36,0.85,1.12,-0.04,0.04,-0.01,standing
169791,-9.50,0.92,1.12,-0.06,0.02,0.00,standing
169811,-9.36,0.96,1.30,-0.04,0.01,-0.00,standing
169831,-9.36,0.87,1.19,-0.04,0.02,-0.00,standing
169851,-9.36,0.87,1.08,-0.05,0.03,-0.01,standing
169871,-9.40,0.85,1.05,-0.08,0.02,0.00,standing
169890,-9.35,0.85,1.03,-0.09,0.01,0.01,standing
169911,-9.34,0.86,1.07,-0.09,0.00,0.01,standing
169931,-9.40,0.84,1.21,-0.08,-0.00,0.01,standing
169951,-9.39,0.76,1.27,-0.07,0.01,0.00,standing
169971,-9.27,0.64,1.06,-0.08,-0.00,0.00,standing
169991,-9.22,0.67,1.05,-0.09,-0.01,0.01,standing
170011,-9.18,0.68,1.07,-0.09,-0.01,0.01,standing
170031,-9.26,0.89,1.09,-0.07,-0.01,0.01,standing
170051,-9.20,0.87,1.13,-0.07,0.00,-0.01,standing
170071,-9.26,0.82,1.16,-0.05,0.03,-0.02,standing
170091,-9.20,0.78,1.15,-0.04,0.04,-0.03,standing
170111,-9.31,0.68,1.11,-0.03,0.06,-0.03,standing
170131,-9.34,0.69,1.13,-0.04,0.05,-0.03,standing
170151,-9.34,0.91,1.02,-0.05,0.04,-0.03,standing
170171,-9.32,0.85,1.22,-0.03,0.04,-0.04,standing
170577,-9.61,0.59,0.73,-0.12,0.01,-0.01,standing
170596,-9.42,0.46,0.87,-0.17,0.00,0.01,standing
170616,-9.32,0.47,0.64,-0.26,-0.00,0.00,standing
170636,-9.22,0.05,1.16,-0.25,0.00,-0.01,standing
170656,-9.34,0.13,0.87,-0.16,-0.01,-0.02,standing
170676,-9.39,0.06,0.90,-0.10,0.02,-0.02,standing
170696,-9.44,0.02,0.80,-0.07,0.03,-0.01,standing
170716,-9.52,0.18,0.67,-0.06,0.00,-0.02,standing
170736,-9.49,0.27,0.79,-0.08,-0.02,-0.02,standing
170756,-9.38,0.42,0.84,-0.05,-0.01,-0.04,standing
170776,-9.49,0.39,0.79,0.01,0.02,-0.04,standing
170796,-9.50,0.31,0.85,0.04,0.01,-0.05,standing
170816,-9.51,0.27,0.85,0.02,-0.01,-0.04,standing
170836,-9.50,0.29,0.83,-0.05,-0.05,-0.04,standing
170861,-9.54,0.27,0.94,0.01,-0.09,-0.04,standing
170881,-9.66,0.59,0.97,0.02,-0.14,-0.04,standing
170901,-9.40,0.46,0.95,0.05,-0.21,-0.05,standing
170921,-9.41,0.48,1.01,0.07,-0.21,-0.05,standing
170941,-9.38,0.59,1.07,0.08,-0.21,-0.04,standing
170961,-9.23,0.71,0.92,0.05,-0.14,-0.01,standing
170981,-9.10,0.57,0.95,-0.04,-0.11,0.01,standing
171001,-9.31,0.57,1.16,-0.13,-0.06,0.03,standing
171021,-9.39,0.60,1.14,-0.16,-0.02,0.04,standing
171041,-9.42,0.73,1.19,-0.17,-0.04,0.02,standing
171061,-9.33,0.62,1.30,-0.16,-0.07,-0.00,standing
171081,-9.23,0.44,1.19,-0.12,-0.09,-0.05,standing
171101,-9.15,0.46,1.21,-0.12,-0.08,-0.07,standing
171121,-9.28,0.33,1.06,-0.12,-0.07,-0.09,standing
171141,-9.37,0.29,1.12,-0.11,-0.08,-0.10,standing
171161,-9.33,0.18,1.29,-0.11,-0.09,-0.13,standing
171181,-9.36,-0.23,1.35,-0.09,-0.09,-0.12,standing
171201,-9.39,-0.18,1.43,-0.04,-0.05,-0.13,standing
171221,-9.48,-0.15,1.46,-0.03,-0.06,-0.13,standing
171241,-9.29,-0.00,1.45,-0.04,-0.07,-0.15,standing
171261,-9.20,-0.03,1.55,-0.02,-0.07,-0.18,standing
171281,-9.17,-0.05,1.72,0.06,-0.06,-0.24,standing
171301,-9.25,-0.15,1.41,0.10,-0.07,-0.26,standing
171321,-9.16,-0.22,1.35,0.12,-0.09,-0.26,standing
171341,-9.19,-0.08,1.49,0.11,-0.08,-0.24,standing
171361,-9.38,-0.03,1.58,0.10,-0.05,-0.22,standing
171381,-9.28,-0.01,1.50,0.14,-0.04,-0.21,standing
171401,-9.17,-0.12,1.42,0.16,-0.05,-0.21,standing
171421,-9.11,-0.16,1.41,0.15,-0.05,-0.20,standing
171441,-9.22,-0.05,1.39,0.14,-0.07,-0.17,standing
171461,-9.27,-0.17,1.37,0.12,-0.07,-0.14,standing
171481,-9.35,-0.13,1.36,0.11,-0.07,-0.11,standing
171501,-9.37,-0.16,1.52,0.10,-0.06,-0.08,standing
171521,-9.17,-0.17,1.56,0.12,-0.07,-0.06,standing
171540,-9.22,-0.16,1.53,0.12,-0.09,-0.04,standing
171560,-9.23,-0.06,1.69,0.09,-0.10,-0.03,standing
171580,-9.44,0.13,1.64,0.05,-0.06,-0.01,standing
171600,-9.76,0.13,1.69,0.03,-0.03,-0.03,standing
171620,-9.70,-0.11,1.64,0.02,-0.05,-0.05,standing
171640,-9.39,-0.26,1.46,-0.00,-0.07,-0.06,standing
171660,-9.22,-0.41,1.51,-0.02,-0.06,-0.05,standing
171680,-9.08,-0.47,1.72,-0.06,-0.07,-0.04,standing
171700,-9.23,-0.55,1.87,-0.08,-0.07,-0.06,standing
171720,-9.40,-0.55,2.06,-0.08,-0.08,-0.07,standing
171740,-9.34,-0.55,1.94,-0.06,-0.12,-0.06,standing
171761,-9.20,-0.42,1.84,-0.03,-0.14,-0.04,standing
171781,-9.04,-0.11,1.92,-0.05,-0.14,-0.00,standing
171801,-8.99,0.22,1.98,-0.08,-0.12,0.02,standing
171821,-9.07,0.23,2.04,-0.15,-0.10,0.03,standing
171841,-8.45,-0.51,3.14,-0.23,0.03,0.10,standing
171861,-9.23,0.08,1.74,-0.08,0.06,0.10,standing
171881,-9.00,-0.27,2.09,-0.16,0.24,0.16,standing
171901,-9.75,0.65,0.84,-0.05,-0.01,0.11,standing
171921,-8.30,-0.36,1.64,-0.07,-0.11,0.13,standing
171941,-8.68,-0.36,2.43,-0.59,-0.10,0.19,standing
171961,-8.56,-0.21,1.94,-0.33,-0.07,0.18,standing
171981,-8.69,-0.34,2.41,-0.38,0.01,0.17,standing
172001,-8.92,-0.40,2.28,-0.27,0.12,0.17,standing
172021,-9.35,-0.34,2.05,-0.22,0.14,0.16,standing
172041,-9.52,-0.42,1.70,-0.18,0.12,0.15,standing
172061,-9.36,-0.52,1.48,-0.21,0.10,0.15,standing
172081,-9.12,-0.68,1.44,-0.22,0.09,0.15,standing
172101,-9.13,-0.79,1.74,-0.18,0.10,0.12,standing
172121,-9.22,-0.86,1.95,-0.08,0.12,0.07,standing
172141,-9.31,-0.96,1.73,0.02,0.13,0.03,standing
172161,-9.33,-0.98,1.76,0.08,0.09,-0.00,standing
172181,-9.40,-0.77,1.75,0.10,0.10,0.01,standing
172201,-9.51,-0.61,1.80,0.14,0.11,0.01,standing
172221,-9.61,-0.48,1.66,0.22,0.10,0.00,standing
172241,-9.79,-0.38,1.45,0.26,0.04,-0.01,standing
172261,-9.71,-0.26,1.28,0.26,-0.01,-0.02,standing
172281,-9.53,0.02,1.29,0.23,-0.02,-0.01,standing
172301,-9.60,0.24,1.24,0.20,-0.07,0.00,standing
172321,-9.41,0.51,1.46,0.16,-0.10,0.03,standing
172341,-9.29,0.41,1.58,0.12,-0.10,0.04,standing
172361,-8.93,0.27,1.63,0.13,-0.10,0.04,standing
172381,-8.66,0.10,1.69,0.14,-0.08,0.05,standing
172401,-8.58,-0.01,1.65,0.18,-0.01,0.04,standing
172421,-8.88,0.09,1.58,0.19,0.04,0.03,standing
172441,-9.26,0.27,1.51,0.18,0.04,0.02,standing
172461,-9.41,0.33,1.24,0.16,0.02,-0.00,standing
172481,-9.39,0.36,1.31,0.10,0.01,0.01,standing
172501,-9.27,0.52,1.36,0.05,0.00,0.03,standing
172521,-9.10,0.49,1.55,0.05,0.02,0.03,standing
172541,-9.15,0.41,1.62,0.03,0.03,0.04,standing
172561,-9.41,0.36,1.64,-0.01,0.02,0.04,standing
172581,-9.36,0.33,1.61,-0.06,0.00,0.05,standing
172601,-9.31,0.29,1.65,-0.09,0.00,0.06,standing
172621,-9.25,0.38,1.56,-0.09,0.03,0.06,standing
172641,-9.25,0.25,1.49,-0.10,0.04,0.06,standing
172661,-9.31,0.20,1.46,-0.10,0.04,0.05,standing
172680,-9.35,0.07,1.51,-0.11,0.02,0.05,standing
172701,-9.29,0.05,1.44,-0.10,-0.00,0.05,standing
172721,-9.34,0.05,1.59,-0.09,0.01,0.05,standing
172741,-9.31,0.14,1.53,-0.06,-0.00,0.04,standing
172761,-9.26,0.17,1.61,-0.07,0.01,0.05,standing
172781,-9.33,0.22,1.47,-0.06,-0.00,0.06,standing
172801,-9.24,0.20,1.42,-0.07,0.00,0.05,standing
172821,-9.34,0.32,1.57,-0.10,-0.00,0.06,standing
172841,-9.24,0.45,1.47,-0.13,-0.01,0.05,standing
172861,-9.28,0.55,1.54,-0.14,-0.02,0.05,standing
172881,-9.23,0.46,1.51,-0.17,-0.01,0.05,standing
172901,-9.24,0.28,1.57,-0.18,0.00,0.06,standing
172921,-9.33,0.21,1.57,-0.17,0.00,0.06,standing
172941,-9.33,0.10,1.57,-0.18,-0.00,0.06,standing
172961,-9.33,0.19,1.61,-0.16,-0.00,0.05,standing
172981,-9.24,0.21,1.52,-0.14,-0.00,0.03,standing
173001,-9.18,0.19,1.57,-0.12,-0.00,0.03,standing
173021,-9.21,0.14,1.57,-0.10,-0.01,0.01,standing
173041,-9.35,0.23,1.52,-0.07,-0.01,-0.00,standing
173061,-9.42,0.31,1.58,-0.03,-0.02,-0.01,standing
173081,-9.28,0.20,1.60,-0.03,-0.01,-0.01,standing
173101,-9.18,0.17,1.48,-0.02,-0.01,-0.01,standing
173121,-9.17,0.16,1.58,0.01,-0.00,-0.01,standing
173141,-9.29,0.07,1.51,0.03,-0.01,-0.00,standing
173161,-9.36,0.06,1.40,0.04,-0.00,0.00,standing
173181,-9.30,0.08,1.58,0.04,-0.00,0.02,standing
173201,-9.36,0.12,1.64,0.07,-0.00,0.02,standing
173221,-9.36,0.23,1.65,0.08,-0.03,0.02,standing
173241,-9.28,0.24,1.51,0.10,-0.04,0.01,standing
173261,-9.15,0.26,1.49,0.11,-0.04,-0.00,standing
173281,-9.14,0.27,1.53,0.11,-0.02,-0.01,standing
173301,-9.28,0.31,1.51,0.11,-0.01,-0.01,standing
173321,-9.27,0.05,1.56,0.10,-0.02,-0.02,standing
173341,-9.40,0.10,1.55,0.11,-0.03,-0.01,standing
173361,-9.39,0.14,1.58,0.11,-0.04,0.00,standing
173381,-9.23,0.34,1.55,0.12,-0.04,0.00,standing
173401,-9.21,0.39,1.38,0.11,-0.04,-0.00,standing
173421,-9.26,0.42,1.52,0.09,-0.02,0.01,standing
173441,-9.25,0.40,1.51,0.10,-0.01,0.01,standing
173461,-9.24,0.39,1.49,0.08,-0.00,0.02,standing
173481,-9.24,0.43,1.47,0.07,-0.01,0.02,standing
173501,-9.23,0.46,1.50,0.07,0.01,0.03,standing
173521,-9.29,0.44,1.54,0.06,0.03,0.02,standing
173541,-9.33,0.52,1.56,0.04,0.04,0.02,standing
173561,-9.31,0.34,1.53,0.05,0.05,-0.00,standing
173581,-9.24,0.14,1.61,0.09,0.03,-0.02,standing
173601,-9.12,0.24,1.57,0.13,0.02,-0.02,standing
173621,-9.10,0.24,1.47,0.11,0.00,-0.01,standing
173641,-9.17,0.40,1.46,0.07,0.02,0.00,standing
173661,-9.38,0.51,1.50,0.03,0.02,0.01,standing
173681,-9.32,0.53,1.48,0.02,0.01,0.02,standing
173701,-9.17,0.60,1.54,-0.00,0.02,0.01,standing
173721,-9.12,0.61,1.52,-0.00,0.04,0.00,standing
173741,-9.22,0.56,1.48,-0.03,0.04,0.00,standing
173761,-9.41,0.48,1.53,-0.05,0.02,0.01,standing
173781,-9.29,0.51,1.51,-0.04,0.02,0.01,standing
173801,-9.28,0.51,1.50,-0.06,0.04,0.03,standing
173821,-9.36,0.58,1.55,-0.07,0.06,0.04,standing
173841,-9.47,0.61,1.44,-0.08,0.05,0.03,standing
173861,-9.46,0.47,1.36,-0.08,0.01,0.04,standing
173881,-9.25,0.43,1.30,-0.11,-0.00,0.05,standing
173900,-9.19,0.51,1.31,-0.11,0.01,0.05,standing
173920,-9.23,0.56,1.57,-0.12,0.02,0.03,standing
173940,-9.26,0.51,1.57,-0.10,0.03,0.02,standing
173960,-9.33,0.47,1.53,-0.06,0.04,0.02,standing
173980,-9.41,0.30,1.28,-0.07,0.05,0.03,standing
174000,-9.31,0.37,1.27,-0.08,0.03,0.04,standing
174020,-9.27,0.46,1.47,-0.10,0.04,0.05,standing
174040,-9.23,0.43,1.62,-0.09,0.05,0.04,standing
174060,-9.27,0.52,1.48,-0.08,0.08,0.04,standing
174080,-9.40,0.58,1.28,-0.11,0.08,0.06,standing
174100,-9.31,0.57,1.17,-0.13,0.03,0.06,standing
174120,-9.21,0.50,1.28,-0.11,0.01,0.04,standing
174140,-9.21,0.42,1.50,-0.09,0.04,0.02,standing
174160,-9.40,0.46,1.37,-0.08,0.04,0.03,standing
174180,-9.39,0.32,1.30,-0.10,0.01,0.04,standing
174201,-9.23,0.31,1.22,-0.08,0.01,0.04,standing
174221,-9.25,0.48,1.27,-0.07,0.01,0.04,standing
174241,-9.11,0.58,1.41,-0.05,0.01,0.03,standing
174261,-9.20,0.66,1.40,-0.05,0.05,0.02,standing
174281,-9.26,0.60,1.33,-0.05,0.06,0.01,standing
174301,-9.39,0.48,1.28,-0.04,0.06,0.02,standing
174321,-9.39,0.36,1.30,-0.04,0.06,0.04,standing
174341,-9.35,0.37,1.25,-0.02,0.04,0.03,standing
174361,-9.36,0.58,1.29,-0.04,0.03,0.03,standing
174381,-9.32,0.54,1.22,-0.04,0.02,0.03,standing
174401,-9.28,0.59,1.37,-0.04,0.04,0.02,standing
174421,-9.26,0.55,1.30,-0.04,0.06,0.01,standing
174441,-9.36,0.56,1.36,-0.01,0.06,0.00,standing
174461,-9.40,0.46,1.40,0.02,0.05,0.00,standing
174481,-9.27,0.46,1.35,0.04,0.05,0.00,standing
174501,-9.38,0.52,1.12,0.03,0.05,0.00,standing
174521,-9.33,0.56,1.18,0.01,0.04,0.01,standing
174541,-9.21,0.59,1.15,-0.01,0.04,0.00,standing
174561,-9.22,0.56,1.19,-0.00,0.03,-0.01,standing
175119,-9.22,0.37,1.14,0.06,-0.04,0.01,standing
208587,-10.89,-2.79,0.05,-0.27,0.49,-0.32,sitting
208607,-10.22,-3.23,-0.29,-0.34,0.56,-0.08,sitting
208627,-10.44,-3.36,-0.28,-0.34,0.60,-0.01,sitting
208647,-11.13,-3.29,-0.60,-0.28,0.55,-0.08,sitting
208667,-12.12,-3.28,-0.77,-0.20,0.42,-0.15,sitting
208687,-12.31,-3.15,-0.87,-0.14,0.32,-0.14,sitting
208707,-11.94,-3.03,-1.12,-0.10,0.29,-0.05,sitting
208727,-10.85,-2.81,-1.17,-0.14,0.45,0.10,sitting
208747,-10.56,-2.61,-1.12,-0.17,0.52,0.17,sitting
208767,-9.97,-2.53,-1.41,-0.15,0.57,0.17,sitting
208787,-9.82,-2.38,-1.32,-0.14,0.55,0.12,sitting
208807,-9.52,-2.42,-1.41,-0.10,0.48,0.11,sitting
208827,-9.09,-2.42,-1.28,-0.08,0.32,0.13,sitting
208847,-8.55,-2.24,-0.94,-0.06,0.24,0.20,sitting
208867,-8.34,-2.04,-0.69,-0.00,0.24,0.28,sitting
208887,-8.21,-1.63,-0.78,0.03,0.23,0.38,sitting
208907,-7.79,-1.51,-0.81,0.08,0.11,0.46,sitting
208927,-7.02,-1.33,-0.80,0.09,-0.04,0.49,sitting
208947,-6.39,-1.07,-0.86,0.08,-0.05,0.53,sitting
208967,-6.16,-1.06,-0.95,0.08,-0.00,0.55,sitting
208987,-6.26,-0.94,-1.26,0.02,-0.01,0.54,sitting
209007,-6.28,-0.91,-1.30,-0.06,-0.16,0.51,sitting
209027,-5.97,-0.87,-1.09,-0.06,-0.29,0.46,sitting
209047,-6.17,-1.23,-1.05,-0.01,-0.30,0.42,sitting
209067,-6.46,-1.45,-1.20,0.02,-0.26,0.36,sitting
209087,-7.06,-1.84,-1.51,0.04,-0.22,0.29,sitting
209107,-7.72,-1.99,-1.97,0.02,-0.18,0.25,sitting
209126,-8.37,-2.21,-1.88,0.02,-0.20,0.27,sitting
209146,-9.11,-2.28,-1.68,0.05,-0.28,0.32,sitting
209166,-9.24,-1.95,-1.34,0.11,-0.36,0.37,sitting
209186,-9.34,-1.75,-1.43,0.14,-0.34,0.39,sitting
209206,-9.53,-1.15,-1.34,0.16,-0.27,0.42,sitting
209226,-9.61,-0.77,-1.55,0.12,-0.17,0.41,sitting
209246,-9.49,-0.71,-1.48,0.09,-0.16,0.35,sitting
209266,-9.23,-0.87,-1.38,0.11,-0.15,0.27,sitting
209286,-9.25,-0.74,-0.81,0.11,-0.23,0.24,sitting
209306,-9.11,-0.62,-0.78,0.12,-0.21,0.20,sitting
209326,-9.27,-0.49,-0.88,0.06,-0.20,0.21,sitting
209346,-9.23,-0.53,-0.92,0.02,-0.14,0.19,sitting
209366,-9.12,-0.76,-1.22,0.00,-0.01,0.15,sitting
209386,-9.38,-1.06,-1.18,0.01,0.03,0.08,sitting
209406,-9.49,-1.05,-0.84,0.07,-0.02,0.06,sitting
209426,-9.45,-0.86,-0.99,0.07,-0.08,0.07,sitting
209446,-9.35,-0.75,-1.03,0.04,-0.14,0.10,sitting
209466,-9.33,-0.62,-1.04,0.02,-0.14,0.12,sitting
209486,-9.26,-0.49,-0.95,0.00,-0.08,0.09,sitting
209506,-9.26,-0.50,-0.73,0.02,-0.02,0.04,sitting
209526,-9.45,-0.45,-0.57,0.04,-0.00,0.00,sitting
209546,-9.30,-0.47,-0.85,0.06,-0.03,-0.02,sitting
209566,-9.47,-0.39,-0.65,0.02,-0.04,-0.02,sitting
209586,-9.45,-0.10,-0.60,-0.01,-0.04,-0.02,sitting
209606,-9.58,-0.11,-0.58,-0.06,-0.02,-0.02,sitting
209626,-9.73,-0.37,-0.74,-0.08,0.00,-0.01,sitting
209646,-9.63,-0.40,-0.38,-0.09,-0.04,-0.00,sitting
209666,-9.39,-0.26,-0.34,-0.06,-0.05,0.00,sitting
209686,-9.62,-0.18,-0.41,-0.09,-0.06,0.00,sitting
209706,-9.55,-0.27,-0.40,-0.11,-0.07,0.02,sitting
209726,-9.45,-0.23,-0.49,-0.12,-0.03,0.01,sitting
209746,-9.60,-0.37,-0.52,-0.13,-0.03,0.01,sitting
209766,-9.64,-0.48,-0.48,-0.14,-0.06,0.02,sitting
209786,-9.52,-0.49,-0.46,-0.16,-0.10,0.05,sitting
209806,-9.53,-0.38,-0.49,-0.22,-0.12,0.08,sitting
209826,-9.31,-0.23,-0.44,-0.13,-0.10,0.08,sitting
209846,-9.40,-0.22,-0.44,-0.16,-0.04,0.07,sitting
209866,-9.41,-0.41,-0.54,-0.16,-0.00,0.06,sitting
209886,-9.53,-0.59,-0.51,-0.14,-0.02,0.05,sitting
209906,-9.40,-0.51,-0.38,-0.11,-0.07,0.05,sitting
209926,-9.42,-0.42,-0.24,-0.10,-0.06,0.05,sitting
209946,-9.40,-0.34,-0.24,-0.09,-0.04,0.05,sitting
209966,-9.58,-0.38,-0.33,-0.08,0.01,0.05,sitting
209986,-9.66,-0.40,-0.35,-0.07,0.00,0.04,sitting
210006,-9.57,-0.39,-0.34,-0.03,-0.02,0.02,sitting
210026,-9.44,-0.35,-0.28,-0.01,-0.06,0.02,sitting
210046,-9.38,-0.35,-0.41,0.01,-0.04,0.01,sitting
210066,-9.44,-0.31,-0.45,-0.03,-0.02,0.01,sitting
210086,-9.45,-0.46,-0.51,-0.04,-0.01,-0.00,sitting
210106,-9.59,-0.57,-0.42,-0.01,-0.02,-0.01,sitting
210126,-9.59,-0.56,-0.32,0.02,-0.07,-0.01,sitting
210146,-9.45,-0.50,-0.28,0.05,-0.07,-0.01,sitting
210166,-9.38,-0.37,-0.38,0.03,-0.04,0.01,sitting
210186,-9.37,-0.34,-0.55,0.01,-0.02,-0.01,sitting
210206,-9.45,-0.34,-0.48,-0.00,0.01,-0.03,sitting
210226,-9.43,-0.54,-0.57,0.02,0.04,-0.06,sitting
210246,-9.29,-0.81,-0.75,0.04,0.07,-0.08,sitting
210266,-9.21,-1.11,-1.13,0.02,0.09,-0.10,sitting
210286,-8.90,-1.46,-1.34,0.03,0.12,-0.17,sitting
210306,-8.52,-1.85,-1.41,0.06,0.18,-0.27,sitting
210326,-7.96,-2.14,-1.68,0.10,0.27,-0.38,sitting
210346,-7.50,-2.24,-1.95,0.14,0.38,-0.49,sitting
210366,-7.09,-2.25,-1.85,0.16,0.40,-0.57,sitting
210386,-6.85,-2.11,-1.42,0.23,0.27,-0.62,sitting
210406,-6.71,-1.87,-1.17,0.27,0.11,-0.67,sitting
210426,-6.26,-1.42,-1.51,0.28,0.10,-0.72,sitting
210446,-5.87,-1.33,-1.78,0.07,0.29,-0.79,sitting
210467,-5.76,-1.00,-1.31,-0.13,0.56,-0.88,sitting
210487,-5.71,-0.77,-0.28,-0.20,0.61,-0.90,sitting
210507,-5.49,-1.38,-0.41,-0.15,0.64,-0.86,sitting
210527,-6.19,-1.64,-1.67,-0.26,0.91,-0.82,sitting
210547,-7.56,-1.42,-1.55,-0.42,1.09,-0.77,sitting
210567,-8.76,-1.45,-0.36,-0.27,0.74,-0.74,sitting
210587,-9.38,-1.60,-1.36,0.10,0.02,-0.71,sitting
210607,-9.86,-1.92,-1.58,0.19,-0.47,-0.70,sitting
210627,-10.02,-1.73,-0.78,0.01,-0.43,-0.72,sitting
210647,-10.62,-2.21,0.13,-0.01,-0.39,-0.65,sitting
210667,-11.12,-2.75,-0.65,0.17,-0.56,-0.55,sitting
210687,-12.05,-2.82,-0.83,0.03,-0.42,-0.41,sitting
210707,-12.66,-2.48,-0.96,-0.06,-0.33,-0.22,sitting
210727,-10.91,-1.97,-0.93,-0.03,-0.48,0.01,sitting
210747,-10.02,-2.17,-0.97,-0.06,-0.68,0.17,sitting
210767,-9.66,-3.12,-0.84,-0.12,-0.84,0.12,sitting
210787,-9.84,-3.03,-0.47,-0.07,-0.87,-0.09,sitting
210807,-10.64,-3.19,0.02,0.09,-0.87,-0.29,sitting
210827,-11.14,-3.58,-0.01,0.15,-1.04,-0.21,sitting
210847,-11.46,-3.85,0.04,0.12,-0.90,0.15,sitting
210867,-11.19,-4.42,-0.10,0.05,-0.68,0.52,sitting
210887,-11.11,-4.42,-0.16,0.11,-0.49,0.58,sitting
210907,-11.33,-3.66,0.20,0.25,-0.53,0.43,sitting
210927,-10.77,-2.69,0.16,0.39,-0.54,0.32,sitting
210947,-10.85,-2.27,0.46,0.41,-0.46,0.36,sitting
210967,-10.27,-2.09,0.94,0.16,-0.42,0.56,sitting
210987,-10.19,-2.26,1.59,0.10,-0.33,0.64,sitting
211007,-9.78,-2.38,1.45,0.15,-0.41,0.58,sitting
211027,-10.40,-1.86,1.10,0.23,-0.36,0.53,sitting
211047,-10.06,-1.62,1.08,0.16,-0.28,0.53,sitting
211067,-9.32,-1.40,1.25,0.07,-0.13,0.57,sitting
211087,-9.38,-1.43,1.57,0.01,-0.09,0.59,sitting
211107,-9.28,-1.57,1.87,0.01,-0.13,0.58,sitting
211127,-9.10,-1.41,1.39,0.07,-0.13,0.49,sitting
211147,-9.32,-1.32,1.16,0.12,-0.08,0.39,sitting
211167,-9.59,-1.06,0.83,0.10,-0.04,0.34,sitting
