Time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,ActivityLabel
90442,-9.43,-0.79,0.55,-0.02,-0.02,-0.01,sitting
90462,-9.40,-0.87,0.44,-0.02,-0.01,-0.00,sitting
90482,-9.35,-0.78,0.47,-0.05,-0.01,0.00,sitting
90502,-9.44,-0.79,0.59,-0.04,-0.00,-0.01,sitting
90522,-9.48,-0.82,0.61,-0.03,-0.01,-0.01,sitting
90542,-9.49,-0.86,0.43,-0.03,-0.02,0.01,sitting
90562,-9.36,-0.81,0.46,-0.05,-0.03,0.00,sitting
90582,-9.35,-0.75,0.61,-0.06,-0.01,-0.00,sitting
90602,-9.42,-0.79,0.60,-0.04,-0.01,-0.00,sitting
90622,-9.39,-0.81,0.48,-0.04,-0.01,-0.00,sitting
90642,-9.39,-0.83,0.58,-0.04,-0.01,0.00,sitting
90662,-9.39,-0.87,0.52,-0.04,-0.00,-0.00,sitting
90682,-9.40,-0.84,0.65,-0.04,-0.01,-0.00,sitting
90702,-9.39,-0.80,0.55,-0.04,-0.01,-0.01,sitting
90722,-9.41,-0.83,0.51,-0.04,-0.01,-0.00,sitting
90742,-9.44,-0.81,0.58,-0.05,-0.01,0.00,sitting
90762,-9.43,-0.89,0.53,-0.04,-0.01,-0.00,sitting
90782,-9.42,-0.85,0.57,-0.04,-0.01,0.00,sitting
90802,-9.38,-0.85,0.64,-0.04,-0.01,-0.00,sitting
90822,-9.37,-0.79,0.56,-0.04,-0.01,0.00,sitting
90842,-9.39,-0.88,0.50,-0.04,-0.01,-0.01,sitting
90862,-9.41,-0.83,0.56,-0.04,-0.00,0.00,sitting
90882,-9.46,-0.85,0.54,-0.04,-0.00,-0.01,sitting
90902,-9.51,-0.85,0.53,-0.05,-0.01,-0.00,sitting
90922,-9.45,-0.84,0.56,-0.05,-0.01,-0.00,sitting
90942,-9.41,-0.85,0.56,-0.04,-0.00,-0.00,sitting
90962,-9.40,-0.85,0.56,-0.05,-0.01,0.00,sitting
90982,-9.40,-0.85,0.60,-0.05,-0.00,-0.00,sitting
91002,-9.43,-0.90,0.64,-0.04,0.00,-0.00,sitting
91022,-9.48,-0.87,0.44,-0.05,-0.01,0.00,sitting
91042,-9.46,-0.92,0.58,-0.03,-0.01,0.00,sitting
91062,-9.33,-0.86,0.56,-0.04,-0.02,0.00,sitting
91082,-9.41,-0.83,0.51,-0.05,-0.02,0.01,sitting
91102,-9.41,-0.86,0.57,-0.06,-0.02,0.00,sitting
91122,-9.44,-0.75,0.60,-0.06,-0.02,0.00,sitting
91142,-9.43,-0.80,0.61,-0.04,-0.02,0.00,sitting
91162,-9.39,-0.78,0.63,-0.04,-0.02,-0.00,sitting
91182,-9.43,-0.89,0.62,-0.06,-0.01,0.00,sitting
91202,-9.39,-0.88,0.61,-0.06,-0.02,-0.00,sitting
91222,-9.37,-0.86,0.72,-0.05,-0.02,-0.00,sitting
91242,-9.31,-0.82,0.61,-0.05,-0.02,-0.00,sitting
91262,-9.31,-0.91,0.57,-0.05,-0.01,-0.01,sitting
91282,-9.41,-0.89,0.61,-0.06,-0.00,-0.00,sitting
91302,-9.46,-0.90,0.55,-0.06,-0.02,-0.00,sitting
91322,-9.45,-0.90,0.55,-0.06,-0.02,-0.01,sitting
91342,-9.36,-0.85,0.62,-0.05,-0.02,0.00,sitting
91362,-9.41,-0.85,0.60,-0.06,-0.01,-0.00,sitting
91382,-9.43,-0.94,0.51,-0.05,-0.01,0.00,sitting
91402,-9.45,-0.91,0.65,-0.04,-0.01,0.00,sitting
91422,-9.42,-0.87,0.63,-0.04,-0.01,0.00,sitting
91442,-9.45,-0.86,0.61,-0.06,-0.02,0.01,sitting
91462,-9.39,-0.83,0.70,-0.06,-0.02,0.00,sitting
91482,-9.44,-0.93,0.66,-0.05,-0.02,-0.00,sitting
91502,-9.45,-0.85,0.55,-0.04,-0.02,-0.00,sitting
91522,-9.40,-0.84,0.61,-0.05,-0.02,0.00,sitting
91542,-9.42,-0.84,0.70,-0.05,-0.01,-0.00,sitting
91562,-9.47,-0.82,0.62,-0.05,-0.02,-0.00,sitting
91582,-9.44,-0.86,0.60,-0.04,-0.01,-0.00,sitting
91602,-9.43,-0.86,0.68,-0.05,-0.02,-0.00,sitting
91622,-9.35,-0.92,0.63,-0.04,-0.02,-0.01,sitting
91642,-9.39,-0.93,0.63,-0.05,-0.02,-0.00,sitting
91662,-9.47,-0.87,0.71,-0.03,-0.01,-0.00,sitting
91682,-9.31,-0.92,0.61,-0.04,-0.02,0.00,sitting
91702,-9.36,-0.87,0.75,-0.05,-0.01,0.00,sitting
91722,-9.40,-0.92,0.69,-0.04,-0.02,-0.01,sitting
91742,-9.37,-0.93,0.63,-0.04,-0.01,0.00,sitting
91762,-9.49,-0.91,0.65,-0.04,-0.01,0.01,sitting
91782,-9.33,-0.87,0.66,-0.04,-0.02,0.01,sitting
91802,-9.37,-0.81,0.78,-0.05,-0.00,0.01,sitting
91822,-9.50,-0.88,0.69,-0.04,-0.00,0.00,sitting
91842,-9.38,-0.86,0.67,-0.04,-0.02,0.01,sitting
91862,-9.31,-0.86,0.72,-0.03,-0.01,0.01,sitting
91882,-9.36,-0.85,0.73,-0.04,0.00,0.01,sitting
91902,-9.36,-0.95,0.65,-0.02,0.01,0.01,sitting
91922,-9.45,-0.91,0.70,-0.01,0.01,0.01,sitting
91942,-9.43,-0.91,0.69,-0.03,0.01,0.02,sitting
91962,-9.41,-0.83,0.68,-0.02,0.01,0.02,sitting
91982,-9.34,-0.88,0.73,-0.02,0.01,0.02,sitting
92002,-9.33,-0.87,0.68,-0.00,0.02,0.02,sitting
92022,-9.36,-0.83,0.69,0.00,0.03,0.01,sitting
92042,-9.40,-0.91,0.73,-0.01,0.03,0.02,sitting
92062,-9.41,-0.86,0.63,-0.01,0.03,0.02,sitting
92082,-9.54,-0.86,0.63,-0.01,0.03,0.02,sitting
92102,-9.47,-0.83,0.65,-0.01,0.02,0.01,sitting
92122,-9.40,-0.86,0.52,-0.02,0.02,0.02,sitting
92142,-9.45,-0.84,0.64,-0.02,0.02,0.02,sitting
92162,-9.45,-0.87,0.59,-0.04,0.02,0.01,sitting
92182,-9.45,-0.87,0.51,-0.04,0.01,0.01,sitting
92202,-9.38,-0.84,0.59,-0.03,0.01,0.01,sitting
92222,-9.36,-0.83,0.60,-0.04,0.02,0.01,sitting
92242,-9.35,-0.88,0.64,-0.05,0.02,0.01,sitting
92262,-9.37,-0.86,0.56,-0.03,0.02,0.01,sitting
92282,-9.50,-0.85,0.64,-0.03,0.02,0.01,sitting
92302,-9.44,-0.80,0.61,-0.04,0.01,0.02,sitting
92322,-9.47,-0.85,0.50,-0.02,0.01,0.01,sitting
92342,-9.43,-0.82,0.50,-0.04,0.01,0.02,sitting
92362,-9.48,-0.80,0.56,-0.04,0.01,0.01,sitting
92382,-9.46,-0.85,0.60,-0.05,0.01,0.02,sitting
92402,-9.42,-0.78,0.64,-0.02,0.01,0.01,sitting
92422,-9.53,-0.83,0.53,-0.02,0.00,0.01,sitting
92442,-9.44,-0.75,0.60,-0.04,0.00,0.01,sitting
92462,-9.40,-0.84,0.46,-0.05,0.01,0.02,sitting
92482,-9.36,-0.84,0.59,-0.05,0.01,0.02,sitting
92502,-9.36,-0.79,0.54,-0.04,0.01,0.02,sitting
92522,-9.40,-0.85,0.49,-0.03,0.01,0.01,sitting
92542,-9.50,-0.81,0.48,-0.05,0.01,0.02,sitting
92562,-9.37,-0.75,0.57,-0.05,0.01,0.01,sitting
92582,-9.33,-0.83,0.62,-0.05,0.01,0.02,sitting
92602,-9.46,-0.82,0.57,-0.04,0.01,0.01,sitting
92622,-9.45,-0.81,0.53,-0.04,0.01,0.01,sitting
92642,-9.43,-0.84,0.55,-0.03,0.00,0.00,sitting
92662,-9.38,-0.77,0.56,-0.04,0.01,0.00,sitting
92682,-9.34,-0.72,0.55,-0.03,0.01,0.01,sitting
92702,-9.36,-0.77,0.52,-0.04,0.01,0.00,sitting
92722,-9.48,-0.83,0.54,-0.03,0.01,0.01,sitting
92742,-9.37,-0.76,0.64,-0.04,0.00,0.01,sitting
92762,-9.42,-0.77,0.53,-0.02,0.00,0.00,sitting
92782,-9.48,-0.80,0.57,-0.02,-0.00,-0.00,sitting
92802,-9.44,-0.88,0.52,-0.02,-0.00,0.00,sitting
92822,-9.40,-0.84,0.47,-0.02,0.00,0.00,sitting
92842,-9.39,-0.81,0.43,-0.03,0.00,-0.00,sitting
92862,-9.47,-0.83,0.43,-0.05,0.00,0.00,sitting
92882,-9.43,-0.82,0.46,-0.04,-0.00,0.00,sitting
92902,-9.46,-0.78,0.68,-0.03,-0.00,-0.00,sitting
92922,-9.34,-0.81,0.55,-0.04,0.01,0.00,sitting
92942,-9.49,-0.82,0.61,-0.04,0.01,0.01,sitting
92962,-9.40,-0.86,0.44,-0.04,0.01,0.01,sitting
92982,-9.53,-0.78,0.44,-0.03,-0.01,0.00,sitting
93002,-9.44,-0.74,0.54,-0.03,-0.01,-0.00,sitting
93022,-9.49,-0.79,0.50,-0.03,-0.01,-0.00,sitting
93042,-9.42,-0.87,0.52,-0.04,-0.02,0.00,sitting
93062,-9.41,-0.73,0.62,-0.03,-0.00,-0.01,sitting
93082,-9.45,-0.83,0.55,-0.04,-0.00,0.00,sitting
93102,-9.39,-0.80,0.60,-0.03,-0.00,-0.01,sitting
93122,-9.29,-0.91,0.62,-0.03,-0.01,-0.00,sitting
93142,-9.42,-0.87,0.58,-0.02,-0.01,-0.00,sitting
93162,-9.55,-0.84,0.55,-0.03,-0.02,0.00,sitting
93182,-9.39,-0.87,0.63,-0.03,-0.01,0.01,sitting
93202,-9.35,-0.79,0.48,-0.03,-0.01,0.01,sitting
93222,-9.40,-0.78,0.58,-0.04,0.00,-0.00,sitting
93242,-9.53,-0.83,0.56,-0.04,-0.01,0.00,sitting
93262,-9.56,-0.84,0.46,-0.03,-0.03,-0.00,sitting
93282,-9.41,-0.86,0.48,-0.05,-0.04,0.00,sitting
93302,-9.43,-0.73,0.50,-0.03,-0.03,-0.01,sitting
93797,-9.50,-0.74,0.54,-0.04,-0.02,0.02,sitting
93817,-9.46,-0.80,0.65,-0.05,-0.04,0.02,sitting
93837,-9.38,-0.86,0.63,-0.04,-0.04,-0.00,sitting
93857,-9.48,-0.82,0.63,-0.05,-0.03,0.00,sitting
93877,-9.49,-0.85,0.57,-0.04,-0.04,-0.00,sitting
93897,-9.39,-0.85,0.66,-0.05,-0.05,-0.00,sitting
93917,-9.40,-0.75,0.57,-0.06,-0.03,-0.00,sitting
93937,-9.45,-0.78,0.69,-0.04,-0.03,-0.00,sitting
93957,-9.41,-0.75,0.66,-0.07,-0.04,0.01,sitting
93977,-9.39,-0.82,0.64,-0.06,-0.03,0.01,sitting
93997,-9.36,-0.78,0.78,-0.06,-0.03,0.01,sitting
94017,-9.41,-0.82,0.77,-0.04,-0.02,0.01,sitting
94037,-9.44,-0.79,0.74,-0.04,-0.02,0.01,sitting
94057,-9.35,-0.84,0.74,-0.05,-0.02,0.00,sitting
94077,-9.45,-0.77,0.74,-0.07,-0.02,0.00,sitting
94097,-9.48,-0.79,0.63,-0.05,-0.01,-0.00,sitting
94117,-9.40,-0.77,0.65,-0.05,-0.02,-0.01,sitting
94137,-9.37,-0.79,0.75,-0.06,-0.02,-0.00,sitting
94157,-9.39,-0.71,0.70,-0.06,-0.01,-0.00,sitting
94177,-9.39,-0.74,0.64,-0.06,-0.00,-0.01,sitting
94197,-9.48,-0.80,0.56,-0.05,-0.00,-0.01,sitting
94217,-9.52,-0.91,0.69,-0.03,-0.02,-0.00,sitting
94237,-9.36,-0.87,0.74,-0.04,-0.01,0.01,sitting
94257,-9.38,-0.84,0.79,-0.04,-0.01,0.01,sitting
94277,-9.46,-0.85,0.70,-0.02,-0.01,0.00,sitting
94297,-9.46,-0.82,0.70,-0.03,-0.01,0.01,sitting
94317,-9.40,-0.80,0.73,-0.01,-0.01,0.00,sitting
94337,-9.31,-0.85,0.76,-0.02,-0.00,0.00,sitting
94357,-9.46,-0.86,0.67,-0.03,0.00,0.01,sitting
94377,-9.49,-0.80,0.67,-0.03,-0.01,0.02,sitting
94397,-9.29,-0.79,0.72,-0.04,-0.00,0.02,sitting
94417,-9.28,-0.81,0.72,-0.04,0.01,0.02,sitting
94437,-9.37,-0.84,0.67,-0.03,0.02,0.02,sitting
94457,-9.39,-0.83,0.67,-0.01,0.02,0.02,sitting
94477,-9.38,-0.83,0.72,-0.00,0.02,0.03,sitting
94497,-9.43,-0.73,0.64,0.00,0.02,0.03,sitting
94517,-9.37,-0.71,0.68,0.00,0.02,0.03,sitting
94537,-9.46,-0.69,0.61,-0.01,0.02,0.03,sitting
94557,-9.59,-0.84,0.51,-0.04,0.01,0.02,sitting
94577,-9.63,-0.96,0.50,-0.06,-0.02,0.02,sitting
94597,-9.40,-0.83,0.53,-0.09,-0.03,0.04,sitting
94617,-9.30,-0.72,0.66,-0.10,-0.01,0.05,sitting
94637,-9.29,-0.60,0.92,-0.09,0.02,0.04,sitting
94657,-9.35,-0.66,0.75,-0.07,0.04,0.02,sitting
94677,-9.45,-0.68,0.64,-0.06,0.02,0.02,sitting
94697,-9.39,-0.70,0.65,-0.05,0.01,-0.00,sitting
94717,-9.42,-0.66,0.70,-0.05,0.00,-0.00,sitting
94737,-9.50,-0.75,0.66,-0.04,-0.00,0.00,sitting
94757,-9.36,-0.75,0.77,-0.05,0.00,0.01,sitting
94777,-9.34,-0.78,0.68,-0.02,0.04,0.00,sitting
94797,-9.40,-0.88,0.63,-0.02,0.04,0.01,sitting
94817,-9.41,-0.92,0.44,-0.01,0.03,0.02,sitting
94837,-9.46,-0.85,0.43,-0.01,0.01,0.01,sitting
94857,-9.45,-0.84,0.43,-0.02,-0.01,0.02,sitting
94877,-9.46,-0.81,0.54,-0.05,-0.03,0.02,sitting
94897,-9.32,-0.87,0.51,-0.04,-0.03,0.03,sitting
94917,-9.34,-0.87,0.62,-0.04,0.00,0.05,sitting
94937,-9.34,-0.52,0.68,-0.06,0.03,0.06,sitting
94957,-9.59,-0.44,0.66,-0.08,0.02,0.04,sitting
94977,-9.56,-0.73,0.74,-0.10,0.00,0.03,sitting
94997,-9.47,-0.75,0.79,-0.08,-0.03,0.01,sitting
95017,-9.41,-0.62,0.67,-0.05,-0.04,0.01,sitting
95037,-9.38,-0.47,0.58,-0.06,-0.03,0.03,sitting
95057,-9.37,-0.52,0.50,-0.06,-0.01,0.02,sitting
95077,-9.36,-0.62,0.53,-0.03,-0.01,0.00,sitting
95097,-9.40,-0.69,0.52,-0.01,-0.00,-0.01,sitting
95117,-9.43,-0.72,0.57,-0.02,0.00,0.01,sitting
95137,-9.37,-0.78,0.60,-0.02,0.00,0.01,sitting
95157,-9.29,-0.76,0.73,0.01,0.01,0.01,sitting
95177,-9.38,-0.68,0.73,0.01,0.00,0.01,sitting
95197,-9.54,-0.68,0.60,0.00,-0.01,0.00,sitting
95217,-9.55,-0.80,0.66,-0.06,-0.04,-0.01,sitting
95237,-9.46,-0.82,0.72,-0.09,-0.07,-0.02,sitting
95257,-9.48,-0.78,0.65,-0.12,-0.06,-0.00,sitting
95277,-9.47,-0.77,0.68,-0.13,-0.07,0.02,sitting
95297,-9.19,-0.78,0.59,-0.11,-0.05,0.02,sitting
95317,-9.28,-0.69,0.60,-0.08,-0.02,0.01,sitting
95337,-9.23,-0.63,0.63,-0.06,0.00,0.01,sitting
95357,-9.48,-0.64,0.60,-0.06,0.01,0.00,sitting
95377,-9.48,-0.68,0.72,-0.05,0.01,0.01,sitting
95397,-9.52,-0.74,0.69,-0.04,0.00,0.00,sitting
95417,-9.44,-0.64,0.67,-0.04,-0.01,0.00,sitting
95437,-9.39,-0.64,0.80,-0.03,-0.02,-0.00,sitting
95457,-9.44,-0.62,0.61,-0.02,-0.02,-0.02,sitting
95477,-9.45,-0.61,0.64,-0.03,-0.02,-0.01,sitting
95497,-9.37,-0.70,0.65,-0.02,-0.03,-0.01,sitting
95517,-9.40,-0.67,0.73,-0.02,-0.02,-0.01,sitting
95537,-9.40,-0.56,0.65,-0.01,-0.01,-0.01,sitting
95557,-9.44,-0.62,0.61,0.00,-0.01,-0.02,sitting
95577,-9.50,-0.74,0.64,-0.00,-0.02,-0.02,sitting
95597,-9.42,-0.72,0.86,-0.03,-0.02,-0.01,sitting
95617,-9.35,-0.66,0.92,-0.05,-0.00,-0.02,sitting
95637,-9.38,-0.65,0.83,-0.05,0.01,-0.01,sitting
95657,-9.41,-0.77,0.71,-0.03,-0.00,-0.02,sitting
95677,-9.49,-0.81,0.75,-0.04,-0.01,-0.01,sitting
95697,-9.39,-0.74,0.81,-0.04,-0.02,-0.02,sitting
95717,-9.33,-0.71,0.84,-0.07,-0.01,-0.02,sitting
95737,-9.27,-0.69,0.68,-0.08,0.01,-0.01,sitting
95757,-9.36,-0.63,0.55,-0.10,0.04,0.00,sitting
95777,-9.51,-0.66,0.48,-0.08,0.04,-0.01,sitting
95797,-9.70,-0.73,0.47,-0.06,0.02,-0.01,sitting
95817,-9.46,-0.82,0.66,-0.04,-0.01,-0.01,sitting
95837,-9.25,-0.86,1.01,-0.05,-0.01,0.01,sitting
95857,-9.19,-0.91,1.01,-0.04,0.03,0.00,sitting
95877,-9.48,-0.95,0.80,-0.02,0.03,-0.01,sitting
95897,-9.56,-0.86,0.70,-0.01,0.01,-0.00,sitting
95917,-9.55,-0.75,0.65,-0.02,-0.03,-0.00,sitting
95937,-9.34,-0.62,0.67,-0.03,-0.04,-0.01,sitting
95957,-9.36,-0.65,0.72,-0.03,-0.03,-0.02,sitting
95977,-9.48,-0.58,0.59,-0.01,-0.03,-0.04,sitting
95997,-9.56,-0.52,0.61,-0.00,-0.04,-0.06,sitting
96017,-9.49,-0.51,0.54,-0.01,-0.07,-0.07,sitting
96037,-9.33,-0.71,0.67,-0.01,-0.07,-0.08,sitting
96057,-9.32,-0.83,0.81,-0.01,-0.04,-0.06,sitting
96077,-9.34,-0.85,0.80,0.00,-0.02,-0.05,sitting
96097,-9.42,-0.84,0.78,0.02,-0.00,-0.05,sitting
96117,-9.39,-0.83,0.78,0.01,-0.01,-0.05,sitting
96137,-9.45,-0.94,0.79,-0.01,-0.02,-0.05,sitting
96157,-9.38,-1.09,0.88,-0.02,-0.04,-0.06,sitting
96177,-9.34,-1.11,0.95,-0.03,-0.04,-0.04,sitting
96197,-9.28,-1.22,0.83,-0.03,-0.02,-0.03,sitting
96217,-9.40,-1.00,0.66,-0.05,-0.01,-0.01,sitting
96237,-9.52,-0.87,0.57,-0.07,-0.01,-0.01,sitting
96257,-9.37,-0.86,0.56,-0.06,-0.02,-0.02,sitting
96277,-9.28,-0.92,0.59,-0.05,-0.02,-0.01,sitting
96297,-9.29,-0.84,0.71,-0.05,-0.00,0.02,sitting
96317,-9.41,-0.85,0.78,-0.04,0.01,0.02,sitting
96337,-9.49,-0.91,0.65,-0.04,0.01,0.02,sitting
96357,-9.44,-0.96,0.85,-0.03,0.00,0.02,sitting
96377,-9.33,-1.02,1.06,-0.02,-0.01,0.03,sitting
96397,-9.15,-1.00,1.12,-0.04,0.04,0.03,sitting
96417,-9.41,-0.94,0.85,-0.05,0.05,0.02,sitting
96437,-9.61,-0.99,0.74,-0.03,0.01,0.01,sitting
96457,-9.41,-0.97,0.66,-0.05,-0.03,0.01,sitting
96477,-9.33,-0.85,0.61,-0.06,-0.03,0.01,sitting
96497,-9.32,-0.82,0.59,-0.06,-0.02,0.00,sitting
96517,-9.42,-0.75,0.54,-0.06,-0.01,0.01,sitting
96537,-9.43,-0.77,0.57,-0.04,-0.00,0.01,sitting
96557,-9.48,-0.72,0.57,-0.04,0.00,0.02,sitting
96577,-9.39,-0.74,0.61,-0.06,-0.00,0.02,sitting
96597,-9.37,-0.81,0.75,-0.04,-0.00,0.01,sitting
96617,-9.40,-0.79,0.86,-0.04,-0.01,0.00,sitting
96637,-9.46,-0.94,0.84,-0.04,-0.01,0.01,sitting
96657,-9.43,-0.95,0.98,-0.03,-0.02,0.01,sitting
96677,-9.31,-0.95,0.95,-0.04,-0.01,0.01,sitting
96697,-9.37,-0.86,0.92,-0.03,-0.01,0.01,sitting
96717,-9.33,-0.86,0.70,-0.04,-0.01,0.01,sitting
96737,-9.37,-0.85,0.85,-0.04,0.00,0.01,sitting
96757,-9.26,-0.81,0.81,-0.05,0.02,0.01,sitting
96777,-9.46,-0.83,0.86,-0.06,0.02,0.01,sitting
96797,-9.47,-0.89,0.73,-0.05,0.02,0.01,sitting
96817,-9.51,-0.88,0.73,-0.07,0.00,0.02,sitting
96837,-9.38,-0.81,0.68,-0.06,-0.02,0.01,sitting
96857,-9.45,-0.84,0.71,-0.08,-0.03,0.01,sitting
96877,-9.39,-0.90,0.62,-0.06,-0.04,0.01,sitting
96897,-9.35,-0.96,0.59,-0.06,-0.04,0.02,sitting
96917,-9.35,-0.98,0.77,-0.02,-0.04,0.02,sitting
96937,-9.37,-0.94,0.64,-0.00,-0.02,0.03,sitting
96957,-9.36,-0.79,0.77,0.01,-0.02,0.03,sitting
96977,-9.38,-0.85,0.84,0.04,-0.01,0.03,sitting
96997,-9.40,-0.88,0.98,0.04,-0.01,0.05,sitting
97017,-9.53,-0.83,0.88,0.04,-0.01,0.06,sitting
97037,-9.44,-0.84,0.87,0.01,-0.02,0.08,sitting
97057,-9.42,-0.81,0.89,0.02,-0.02,0.08,sitting
97077,-9.28,-0.79,0.91,0.01,-0.02,0.10,sitting
97097,-9.26,-0.71,0.83,0.02,0.00,0.09,sitting
97117,-9.34,-0.68,0.86,-0.01,0.00,0.08,sitting
97137,-9.42,-0.63,0.77,-0.05,-0.01,0.07,sitting
97157,-9.37,-0.70,0.71,-0.04,-0.01,0.07,sitting
97177,-9.50,-0.74,0.62,-0.04,0.00,0.09,sitting
97197,-9.39,-0.63,0.68,-0.05,0.00,0.09,sitting
97217,-9.29,-0.45,0.72,-0.06,0.01,0.08,sitting
97237,-9.27,-0.47,0.79,-0.08,0.03,0.08,sitting
97257,-9.42,-0.50,0.81,-0.07,0.05,0.07,sitting
97277,-9.58,-0.58,0.84,-0.06,0.03,0.07,sitting
97297,-9.46,-0.62,0.91,-0.05,0.00,0.06,sitting
97317,-9.36,-0.69,0.80,-0.04,-0.00,0.04,sitting
97337,-9.38,-0.65,0.87,-0.03,0.01,0.04,sitting
97357,-9.40,-0.60,0.82,-0.03,-0.00,0.03,sitting
97377,-9.41,-0.61,0.79,-0.02,-0.01,0.02,sitting
97397,-9.27,-0.51,0.70,-0.03,-0.02,0.02,sitting
97417,-9.30,-0.54,0.74,-0.04,-0.01,0.03,sitting
97437,-9.44,-0.60,0.77,-0.04,-0.00,0.03,sitting
97457,-9.52,-0.56,0.79,-0.03,-0.02,0.02,sitting
97477,-9.43,-0.52,0.81,-0.02,-0.04,0.02,sitting
97497,-9.30,-0.46,0.92,-0.03,-0.03,0.00,sitting
97517,-9.32,-0.53,0.79,-0.03,-0.01,-0.01,sitting
97537,-9.52,-0.56,0.88,-0.03,-0.01,-0.01,sitting
97557,-9.45,-0.49,0.80,-0.02,-0.05,-0.02,sitting
97577,-9.27,-0.36,0.94,-0.02,-0.04,-0.03,sitting
97597,-9.33,-0.38,0.95,-0.01,-0.01,-0.04,sitting
97617,-9.46,-0.43,0.84,-0.02,-0.01,-0.03,sitting
97637,-9.39,-0.37,0.79,-0.04,-0.02,-0.03,sitting
97657,-9.37,-0.34,0.77,-0.05,-0.01,-0.03,sitting
97677,-9.43,-0.48,0.72,-0.04,0.01,-0.03,sitting
97697,-9.46,-0.66,0.73,-0.05,0.00,-0.03,sitting
97717,-9.36,-0.65,0.73,-0.06,-0.01,-0.03,sitting
97737,-9.34,-0.63,0.84,-0.07,-0.01,-0.04,sitting
97757,-9.30,-0.75,0.80,-0.05,-0.00,-0.06,sitting
97777,-9.34,-0.76,0.72,-0.06,-0.00,-0.05,sitting
98259,-9.38,-0.66,0.65,-0.09,0.03,0.01,sitting
98279,-9.50,-0.62,0.72,-0.10,0.02,0.01,sitting
98299,-9.45,-0.66,0.69,-0.10,0.00,0.01,sitting
98319,-9.43,-0.64,0.81,-0.10,-0.01,0.02,sitting
98339,-9.37,-0.68,0.82,-0.10,-0.01,0.01,sitting
98359,-9.37,-0.77,0.84,-0.08,-0.01,-0.01,sitting
98379,-9.42,-0.83,0.82,-0.07,-0.02,-0.02,sitting
98399,-9.41,-0.95,0.85,-0.06,-0.03,-0.02,sitting
98419,-9.32,-1.02,0.93,-0.05,-0.03,-0.02,sitting
98439,-9.39,-0.99,0.97,-0.03,-0.03,-0.03,sitting
98459,-9.39,-0.86,0.90,-0.02,-0.04,-0.04,sitting
98479,-9.40,-0.89,0.86,-0.01,-0.05,-0.05,sitting
98499,-9.36,-0.94,0.93,0.01,-0.06,-0.05,sitting
98519,-9.27,-0.95,0.81,0.00,-0.04,-0.04,sitting
98539,-9.35,-0.89,0.91,0.01,-0.04,-0.05,sitting
98559,-9.38,-0.91,0.81,-0.00,-0.03,-0.03,sitting
98579,-9.39,-0.82,0.75,-0.00,-0.03,-0.02,sitting
98599,-9.43,-0.77,0.72,-0.01,-0.01,-0.01,sitting
98619,-9.35,-0.75,0.82,-0.03,-0.01,0.01,sitting
98639,-9.27,-0.72,0.91,-0.04,-0.00,0.01,sitting
98659,-9.39,-0.73,0.97,-0.04,0.00,0.02,sitting
98679,-9.37,-0.75,0.83,-0.04,-0.01,0.02,sitting
98699,-9.34,-0.68,0.87,-0.05,-0.01,0.01,sitting
98719,-9.41,-0.71,0.87,-0.05,-0.00,0.02,sitting
98739,-9.32,-0.66,0.78,-0.05,0.00,0.02,sitting
98759,-9.36,-0.62,0.89,-0.05,-0.00,0.02,sitting
98779,-9.42,-0.66,0.74,-0.06,0.00,0.02,sitting
98799,-9.50,-0.65,0.69,-0.07,0.00,0.03,sitting
98819,-9.45,-0.69,0.66,-0.07,-0.00,0.02,sitting
98839,-9.46,-0.63,0.71,-0.07,-0.01,0.01,sitting
98859,-9.47,-0.78,0.59,-0.06,-0.02,0.01,sitting
98879,-9.42,-0.75,0.80,-0.07,-0.03,0.01,sitting
98899,-9.33,-0.79,0.80,-0.07,-0.04,0.01,sitting
98919,-9.39,-0.70,0.85,-0.10,-0.04,0.02,sitting
98939,-9.53,-0.67,0.85,-0.11,-0.04,0.02,sitting
98959,-9.44,-0.78,0.92,-0.12,-0.06,0.03,sitting
98979,-9.36,-0.78,0.90,-0.11,-0.08,0.01,sitting
98999,-9.29,-0.98,0.94,-0.09,-0.09,-0.01,sitting
99019,-9.32,-1.15,1.02,-0.06,-0.10,-0.01,sitting
99039,-9.34,-1.13,1.03,-0.03,-0.11,-0.02,sitting
99059,-9.32,-0.99,1.06,-0.02,-0.11,-0.01,sitting
99079,-9.30,-0.92,1.01,-0.02,-0.11,-0.01,sitting
99099,-9.26,-1.03,1.02,-0.02,-0.09,0.00,sitting
99119,-9.17,-1.09,1.04,0.01,-0.08,0.00,sitting
99139,-9.13,-0.98,1.13,0.06,-0.01,-0.00,sitting
99159,-9.42,-0.82,1.15,0.08,-0.01,0.01,sitting
99179,-9.37,-0.74,1.15,0.07,-0.01,0.03,sitting
99199,-9.32,-0.64,1.22,0.08,0.01,0.02,sitting
99219,-9.46,-0.65,1.18,0.07,0.02,0.02,sitting
99239,-9.61,-0.45,1.16,0.05,-0.00,0.02,sitting
99259,-9.50,-0.50,1.14,0.01,-0.03,0.03,sitting
99279,-9.41,-0.55,1.04,-0.03,-0.02,0.04,sitting
99299,-9.45,-0.57,0.96,-0.02,-0.03,0.03,sitting
99319,-9.39,-0.50,0.95,-0.05,-0.04,0.04,sitting
99339,-9.38,-0.59,0.89,-0.10,-0.02,0.06,sitting
